Iteration,ACS_time,ACS_dist,Elitist_time,Elitist_dist,MaxMin_time,MaxMin_dist
5,0.20949506759643555,6047.68465557072,0.2209186553955078,6733.837769612524,0.21873164176940918,5506.458607044344
5,0.21598362922668457,5334.052639055534,0.21631288528442383,5795.137515883386,0.21607422828674316,4950.251463879444
5,0.2200160026550293,5694.566049118031,0.2141869068145752,6076.67331607202,0.22226881980895996,4840.670374016452
5,0.21532344818115234,6109.033927093007,0.21621274948120117,6233.179519793616,0.2178947925567627,5292.480344764519
5,0.2173612117767334,6512.169565549555,0.21373796463012695,6445.69928298377,0.2243344783782959,5661.351800796047
6,0.3309648036956787,6532.865635034543,0.3366243839263916,6705.879395924516,0.3331596851348877,5641.721890747854
6,0.3253610134124756,7086.516634536124,0.32306599617004395,6645.650816387522,0.32584524154663086,5724.159347975809
6,0.32944655418395996,7695.058827059474,0.3164072036743164,7058.219295867543,0.32167720794677734,6195.799499420297
6,0.32064318656921387,6363.003585167147,0.3285660743713379,6663.074491081084,0.3243825435638428,5674.029313334966
6,0.33369016647338867,6993.776897244837,0.3243589401245117,6662.090241797823,0.3258085250854492,6000.722242111019
6,0.3195810317993164,7272.205220521635,0.31911158561706543,7438.383482119483,0.3260068893432617,6415.9977282971795
6,0.321638822555542,7154.52451797696,0.3201782703399658,7040.469577244589,0.3229820728302002,5502.259732198017
6,0.325620174407959,7031.864545384535,0.31940340995788574,7030.508644717606,0.32207345962524414,5701.764540587668
6,0.3317563533782959,7433.447215679513,0.32418203353881836,6880.072429063078,0.32938337326049805,5442.908902798314
6,0.3213021755218506,6942.222265605067,0.32016754150390625,6695.800873623189,0.32532429695129395,5592.5264999462015
6,0.3233201503753662,6942.7974892805805,0.32599663734436035,7274.558162754797,0.3286566734313965,5983.5785211603625
6,0.3236198425292969,7510.012449877971,0.3202033042907715,6961.789766480776,0.32058048248291016,6200.916787232405
6,0.32085180282592773,7607.025117126087,0.3255624771118164,7178.744254718705,0.3241281509399414,6327.437853449545
6,0.32119250297546387,5880.956979623729,0.3239150047302246,6034.291843178274,0.3235201835632324,5145.126720046945
6,0.3182849884033203,6699.837328397723,0.32424330711364746,6312.349424591797,0.32945704460144043,5424.4767208811045
6,0.31970643997192383,7338.230976079557,0.318345308303833,6473.281117440321,0.3226625919342041,6050.672155048707
6,0.3192319869995117,7121.564747055708,0.3189120292663574,7336.93534945279,0.32091236114501953,6236.771033250601
6,0.3197445869445801,7202.699468914519,0.3213083744049072,6680.026403446507,0.3255903720855713,5856.7084804499955
6,0.32738280296325684,6739.328924931017,0.3246326446533203,7509.969580705276,0.3244960308074951,6216.553696114672
6,0.31958484649658203,7272.126926598332,0.3179805278778076,6882.76166450576,0.3217906951904297,5676.647712006834
7,0.46101880073547363,6866.69865164198,0.46092796325683594,7147.267681225945,0.47400927543640137,5126.105279137904
7,0.4647667407989502,7220.385382248216,0.462857723236084,7433.764553962542,0.4677093029022217,6159.422434090973
7,0.46616482734680176,7821.692242325303,0.45702314376831055,8219.795657861532,0.470658540725708,6662.560655270852
7,0.4595603942871094,8014.846775605972,0.4580724239349365,7388.895041947015,0.4654369354248047,6132.746687888672
7,0.4615805149078369,7017.7971890453955,0.4618251323699951,6979.557365725502,0.46723055839538574,5515.121973003318
7,0.48778748512268066,7835.189365375715,0.46084165573120117,8093.332918454397,0.46364712715148926,6066.999494913108
7,0.4606807231903076,7736.9804813283035,0.4665820598602295,8065.287605784245,0.4718184471130371,6324.548134778037
7,0.4603409767150879,7868.387716069906,0.457439661026001,7884.296553543677,0.4632573127746582,6350.8826389192
7,0.4639132022857666,7045.96417027332,0.4574441909790039,7560.663119433088,0.4564363956451416,6101.501242834263
7,0.4557945728302002,7618.957771222177,0.4565105438232422,7366.262496574872,0.46752500534057617,6151.771200297214
7,0.4562816619873047,7171.446593973998,0.47940540313720703,7846.843972960761,0.46498703956604004,6353.002441186801
7,0.45896172523498535,7668.227110621679,0.45534300804138184,7418.153091063806,0.4603860378265381,6519.76261077744
7,0.457491397857666,8264.781221785212,0.4534323215484619,7993.8241316915955,0.4695737361907959,6708.488175921309
7,0.4577515125274658,7925.755176106315,0.46301984786987305,7726.5641920253165,0.464749813079834,6176.762321999577
7,0.4642653465270996,7502.829710781429,0.4710538387298584,7745.272150533096,0.48021364212036133,6048.013438019927
7,0.47237300872802734,7747.590435386806,0.47948551177978516,7194.0227613272555,0.4685232639312744,6057.7480913118925
7,0.4585304260253906,7924.532684391593,0.4566924571990967,7894.040886063401,0.4608769416809082,6127.0462341823095
7,0.4657444953918457,7680.03643924733,0.44898056983947754,8197.824643045376,0.4571659564971924,6484.020354285539
7,0.4592146873474121,7947.871825605598,0.4793574810028076,8206.30675176992,0.48676085472106934,6429.6064337317
7,0.47141146659851074,7972.977745438256,0.4550821781158447,7255.587787467061,0.46219778060913086,6467.097787113833
8,0.6386363506317139,9194.283832748077,0.6456043720245361,9003.507347041776,0.659787654876709,7251.540021097578
8,0.6402878761291504,8100.340919673536,0.648491382598877,8428.362616175678,0.6604857444763184,6512.729671828364
8,0.635026216506958,8839.738276611093,0.6586034297943115,8558.68589210144,0.6713225841522217,7245.653857285381
8,0.6570742130279541,9068.43748201085,0.6467986106872559,8938.288543246294,0.6343340873718262,6970.5794120096625
8,0.636467695236206,7877.024945744952,0.6326680183410645,7470.141339337396,0.645857572555542,6498.690443412723
8,0.6364479064941406,8148.119752248775,0.6554529666900635,7877.395900714874,0.693328857421875,6586.8925013553735
8,0.6386771202087402,8285.42760699202,0.6552746295928955,8515.11922091235,0.6434738636016846,7078.12552218867
8,0.646496057510376,8473.079010182762,0.6446161270141602,8730.007145865411,0.6439077854156494,6861.102434346613
8,0.6493687629699707,8325.44375147518,0.6318137645721436,8590.385231773671,0.6844968795776367,6777.086344117197
8,0.6730027198791504,8622.740146756314,0.6800286769866943,8674.752597758845,0.7180955410003662,6985.466964885716
8,0.6701469421386719,9282.546948341203,0.6527321338653564,8669.254124739857,0.7156035900115967,7502.526167074192
8,0.6504826545715332,8810.820311793115,0.6383991241455078,9293.721814595505,0.6504008769989014,7154.602113023693
8,0.6462793350219727,8315.62396767606,0.6359224319458008,8407.698406378102,0.6381092071533203,6387.644632742847
8,0.6442480087280273,8120.774215090153,0.6371457576751709,8456.738816490344,0.6416332721710205,6702.370929442845
8,0.676957368850708,8426.21576250317,0.6493368148803711,8713.464879653653,0.6589233875274658,6752.526185975061
8,0.6462349891662598,7824.975087464143,0.644477128982544,8076.159443123516,0.6899244785308838,6500.435880552865
8,0.6267948150634766,8859.866554204124,0.6271438598632812,8647.237404155963,0.6518368721008301,7190.431235948428
8,0.646806001663208,8000.106953307126,0.6344263553619385,7888.489606395005,0.6456277370452881,6522.260869976521
8,0.640357494354248,8417.052666439136,0.6358695030212402,7767.262431868926,0.6382083892822266,6773.465923003596
8,0.6307845115661621,9287.899968393978,0.6399109363555908,9042.27291126916,0.6378622055053711,7249.274976595077
9,0.8474071025848389,9340.80216676238,0.8470666408538818,10091.345215263062,0.871192455291748,7929.0252276520005
9,0.8391625881195068,9325.99814646252,0.8627948760986328,9592.65285793479,0.8638808727264404,7467.190531622503
9,0.844496488571167,8803.22173814685,0.8468523025512695,8822.669212666722,0.8518345355987549,7031.161680399321
9,0.8457856178283691,8948.034416620627,0.8421680927276611,8685.964460432038,0.8543293476104736,7109.009045390123
9,0.8378176689147949,9158.206641148265,0.8381388187408447,9135.65348474155,0.8599591255187988,7478.102806114706
9,0.8461380004882812,9262.548875050563,0.8817164897918701,8987.373427211633,0.8713405132293701,6841.483896824784
9,0.8589379787445068,9502.705244603227,0.8514082431793213,9383.84361777297,0.8635218143463135,7093.384535752011
9,0.8529558181762695,9459.02035466433,0.8536379337310791,9505.790401508579,0.8525173664093018,7150.875118414406
9,0.8584282398223877,9031.050269762549,0.8686707019805908,9584.298663118869,0.866502046585083,7267.736481196509
9,0.844240665435791,9624.284395163853,0.8456339836120605,9437.035230170774,0.8491933345794678,7607.069890562792
9,0.8369181156158447,8905.74102138952,0.8397939205169678,9409.63046995972,0.8451752662658691,7420.303749268551
9,0.8389310836791992,9106.768650674647,0.8794732093811035,9044.376132873535,0.8576884269714355,7225.521964003409
9,0.8465945720672607,9591.869622446713,0.8540506362915039,9091.15234190113,0.857680082321167,7667.269519278348
9,0.8516335487365723,9176.648579150018,0.8451328277587891,8852.54900869613,0.8668286800384521,7318.200617502613
9,0.8489041328430176,9490.711546719755,0.8506839275360107,8984.30006048795,0.8545145988464355,7247.319708116661
9,0.8395445346832275,9733.862780140582,0.844501256942749,9467.502058475751,0.9140472412109375,7555.7201168078245
9,0.849919319152832,9775.693561204527,0.8497195243835449,9504.192209234656,0.8603746891021729,7335.000112439754
9,0.8536362648010254,9292.723946826416,0.8476545810699463,9390.120690739112,0.8571679592132568,7768.494305827444
9,0.8481354713439941,10025.518618045755,0.8502161502838135,9908.847230807616,0.864206075668335,7462.0415133769175
9,0.8460581302642822,9199.585625521831,0.8459675312042236,9243.585688510084,0.8604052066802979,7094.201162691358
10,1.1019008159637451,10478.251916092751,1.0994482040405273,10423.805166570712,1.1164395809173584,8114.031981264759
10,1.0917754173278809,10463.815434088468,1.1070103645324707,10561.634264367107,1.1098880767822266,8329.704455646826
10,1.0779249668121338,10027.942445589679,1.1150810718536377,9877.505067484548,1.2058079242706299,7689.246469117187
10,1.1476657390594482,10176.31242002847,1.1592366695404053,10842.34820521136,1.1288864612579346,8318.703413956402
10,1.1351704597473145,9821.847451715199,1.1327955722808838,9636.04226665158,1.156245470046997,8149.551266453061
10,1.581742763519287,9951.084369583521,1.632150650024414,10096.194076582917,1.9299898147583008,7661.214994672347
10,1.658689260482788,10606.672603784105,1.6473534107208252,10154.67251538629,1.567335605621338,8126.376085636388
10,1.6678485870361328,9382.253961501203,1.4150149822235107,9757.281123103508,1.5408265590667725,7344.02820866811
10,1.3782289028167725,10062.728750572904,1.5638680458068848,10373.009784491269,1.4471542835235596,7934.705067953203
10,1.4632539749145508,9665.851217421407,1.350252628326416,9707.135561787554,1.506603717803955,7980.500437855354
10,1.6349375247955322,8965.085541967654,1.7609848976135254,10117.438280326132,1.5742464065551758,7675.5003082950425
10,1.471012830734253,10121.500049986607,1.6717894077301025,9784.059564522988,1.728119134902954,7909.5485718408045
10,1.7551050186157227,9234.928011429452,1.6108932495117188,9639.891912362125,1.7500953674316406,7329.568420895041
10,1.6921072006225586,9777.756497392018,1.6820902824401855,10301.104492113858,1.8849155902862549,8250.89578738997
10,1.7040627002716064,10635.574755761383,1.751901388168335,10126.081318978271,1.6986112594604492,7532.78917687272
10,1.3792450428009033,10046.841140057584,1.0947952270507812,9447.162320256572,1.1031835079193115,7850.781385381405
10,1.1316466331481934,9778.108559753227,1.1181094646453857,10032.076857705806,1.1303184032440186,8134.341509988658
10,1.103804349899292,10009.90011533332,1.1186153888702393,10532.456274733715,1.1131644248962402,7864.406459794885
10,1.0983338356018066,10216.840196749554,1.1297175884246826,10107.077530490957,1.1085424423217773,7712.802944516435
10,1.0962982177734375,11307.10687379774,1.11289644241333,10548.137516131683,1.1106371879577637,8170.99016425051
